timestamp,bus-6186_rss,bus-6186_x,bus-6186_y,bus-4604_rss,bus-4604_x,bus-4604_y,madsen-nuc1-b210,cnode-mario-dd-b210,cellsdr1-hospital-comp,bus-6182_rss,bus-6182_x,bus-6182_y,bus-4817_rss,bus-4817_x,bus-4817_y,cbrssdr1-honors-comp,cnode-ustar-dd-b210,cbrssdr1-browning-comp,sagepoint-nuc2-b210,bookstore-nuc2-b210,garage-nuc2-b210,cbrssdr1-smt-comp,cnode-wasatch-dd-b210,ebc-nuc1-b210,cnode-moran-dd-b210,web-nuc1-b210,bus-6183_rss,bus-6183_x,bus-6183_y,humanities-nuc2-b210,bus-5175_rss,bus-5175_x,bus-5175_y,bus-6180_rss,bus-6180_x,bus-6180_y,bus-4410_rss,bus-4410_x,bus-4410_y,moran-nuc2-b210,cbrssdr1-hospital-comp,law73-nuc2-b210,cnode-ebc-dd-b210,cbrssdr1-ustar-comp,bus-4407_rss,bus-4407_x,bus-4407_y,cellsdr1-smt-comp,bus-4603_rss,bus-4603_x,bus-4603_y,law73-nuc1-b210,cnode-guesthouse-dd-b210,cbrssdr1-fm-comp,sagepoint-nuc1-b210,cbrssdr1-bes-comp,guesthouse-nuc2-b210,bus-6185_rss,bus-6185_x,bus-6185_y,madsen-nuc2-b210,garage-nuc1-b210,tx_x_coord,tx_y_coord
2022-04-25 15:59:19,-101,-1,-1,-101,-1,-1,-89.82584891160425,-101,-101,-101,-1,-1,-101,-1,-1,-93.57027769608722,-101,-101,-101,-101,-101,-101,-101,-78.08515490986946,-101,-101,-71.81193212663759,40.766300201416016,-111.83696746826172,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-87.74490960842493,-101,-101,-66.94378997124578,-101,-1,-1,-101,-101,-1,-1,-93.13667916226873,-101,-101,-101,-91.94553352241412,-83.78912991159598,-101,-1,-1,-101,-86.66185861189071,40.77107342,-111.84132099
2022-04-25 15:59:22,-101,-1,-1,-101,-1,-1,-90.05573832618052,-101,-101,-101,-1,-1,-101,-1,-1,-86.02673126772439,-101,-101,-101,-101,-101,-101,-101,-81.00031528556076,-101,-101,-72.0667628105183,40.766300201416016,-111.83697509765625,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-79.13791152052111,-101,-101,-65.46418071109828,-101,-1,-1,-101,-101,-1,-1,-93.78537580249537,-101,-101,-101,-96.17689525766264,-93.12555573808518,-101,-1,-1,-101,-79.89079466969432,40.77116147,-111.84122655
2022-04-25 15:59:26,-101,-1,-1,-101,-1,-1,-91.90892129463936,-101,-101,-101,-1,-1,-101,-1,-1,-91.41232413226903,-101,-101,-101,-101,-101,-101,-101,-85.21144165265162,-101,-101,-72.20532253533922,40.76631164550781,-111.83698272705078,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-79.92434119819421,-101,-101,-71.54462354508007,-101,-1,-1,-101,-101,-1,-1,-93.1963985225579,-101,-101,-101,-90.00683975569707,-89.45107934547269,-101,-1,-1,-101,-83.06046094971093,40.77131295,-111.84094867
2022-04-25 15:59:34,-101,-1,-1,-101,-1,-1,-91.97110520671899,-101,-101,-101,-1,-1,-101,-1,-1,-92.90953122381951,-101,-101,-101,-101,-101,-101,-101,-70.50286709237429,-101,-101,-58.41366160385354,40.76628494262695,-111.83695220947266,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-63.61960252949365,-101,-101,-65.52367639307887,-101,-1,-1,-101,-101,-1,-1,-94.29232807369574,-101,-101,-101,-88.91339358150185,-76.85046787806286,-101,-1,-1,-101,-82.78227299666769,40.77148318,-111.8405914
2022-04-25 15:59:38,-101,-1,-1,-101,-1,-1,-92.08389001318862,-101,-101,-101,-1,-1,-101,-1,-1,-80.49881104137563,-101,-101,-101,-101,-101,-101,-101,-69.86238810127234,-101,-101,-63.87487498497962,40.76605987548828,-111.83712005615234,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-58.52463296237485,-101,-101,-64.78228599941978,-101,-1,-1,-101,-101,-1,-1,-93.78660091670193,-101,-101,-101,-93.11963313633255,-71.33910301383884,-101,-1,-1,-101,-72.21096275048117,40.77136808,-111.84046415
2022-04-25 15:59:42,-101,-1,-1,-101,-1,-1,-88.5952995908533,-101,-101,-101,-1,-1,-101,-1,-1,-78.63063669776112,-101,-101,-101,-101,-101,-101,-101,-75.96838240087973,-101,-101,-69.41696171450315,40.76613998413086,-111.83731842041016,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-64.30076917760788,-101,-101,-62.810226132561404,-101,-1,-1,-101,-101,-1,-1,-94.11907312046878,-101,-101,-101,-87.26927942635666,-82.50415254958958,-101,-1,-1,-101,-77.89120951705912,40.77109671,-111.84020459
2022-04-25 15:59:45,-101,-1,-1,-101,-1,-1,-91.1111278627595,-101,-101,-101,-1,-1,-101,-1,-1,-72.3432638733669,-101,-101,-101,-101,-101,-101,-101,-64.09746823361442,-101,-101,-68.28360680064841,40.76637268066406,-111.83749389648438,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-55.02836066415456,-101,-101,-61.485601357777156,-101,-1,-1,-101,-101,-1,-1,-92.87972049522331,-101,-101,-101,-93.11854563697649,-73.87031312545838,-101,-1,-1,-101,-71.97114792139516,40.77083138,-111.83994688
2022-04-25 15:59:49,-101,-1,-1,-101,-1,-1,-92.33288435602425,-101,-101,-101,-1,-1,-101,-1,-1,-71.4756794922408,-101,-101,-101,-101,-101,-101,-101,-61.57621949242895,-101,-101,-62.858980059389296,40.76666259765625,-111.83783721923828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-56.665876740147006,-101,-101,-66.28586408095836,-101,-1,-1,-101,-101,-1,-1,-94.87050983803712,-101,-101,-101,-84.23056159296019,-77.54324517218552,-101,-1,-1,-101,-67.38151820829118,40.77046397,-111.8395616
2022-04-25 15:59:53,-101,-1,-1,-101,-1,-1,-92.40628630490215,-101,-101,-101,-1,-1,-101,-1,-1,-71.32657648833668,-101,-101,-101,-101,-101,-101,-101,-75.0484596625103,-101,-101,-68.56536447056624,40.76700973510742,-111.8384017944336,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-57.666662241319095,-101,-101,-67.2968739868659,-101,-1,-1,-101,-101,-1,-1,-94.32442390818031,-101,-101,-101,-79.66819961889658,-69.92551450404066,-101,-1,-1,-101,-65.18506531870345,40.77016864,-111.8392691
2022-04-25 15:59:57,-101,-1,-1,-101,-1,-1,-92.11590229430323,-101,-101,-101,-1,-1,-101,-1,-1,-76.99872101837356,-101,-101,-101,-101,-101,-101,-101,-67.37831899636396,-101,-101,-48.51679148034685,40.76718521118164,-111.83871459960938,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-60.36024688758708,-101,-101,-65.86642967105176,-101,-1,-1,-101,-101,-1,-1,-93.43003071544722,-101,-101,-101,-84.37340767500096,-68.03833782578727,-101,-1,-1,-101,-68.47170547391863,40.77008478,-111.83916008
2022-04-25 16:00:01,-101,-1,-1,-101,-1,-1,-91.86975911749118,-101,-101,-101,-1,-1,-101,-1,-1,-74.12714066392985,-101,-101,-101,-101,-101,-101,-101,-68.53716056072643,-101,-101,-55.38500752668293,40.76744079589844,-111.83894348144531,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-58.02586837086571,-101,-101,-62.07128818670707,-101,-1,-1,-101,-101,-1,-1,-92.85646896065549,-101,-101,-101,-92.48827141658231,-77.70246219240528,-101,-1,-1,-101,-73.44404295793295,40.77007187,-111.83916636
2022-04-25 16:00:05,-101,-1,-1,-101,-1,-1,-90.86301705736646,-101,-101,-101,-1,-1,-101,-1,-1,-76.11684826583017,-101,-101,-101,-101,-101,-101,-101,-66.21807375047108,-101,-101,-48.89000918606354,40.76770782470703,-111.83926391601562,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-58.46075487162494,-101,-101,-61.81676415872553,-101,-1,-1,-101,-101,-1,-1,-94.20040353233745,-101,-101,-101,-94.2609727357607,-82.11134673809035,-101,-1,-1,-101,-74.26829742277582,40.77006603,-111.83917049
2022-04-25 16:00:09,-101,-1,-1,-101,-1,-1,-92.10674357100666,-101,-101,-101,-1,-1,-101,-1,-1,-74.5386240106996,-101,-101,-101,-101,-101,-101,-101,-64.08881934282962,-101,-101,-50.67362935547642,40.76793670654297,-111.83959197998047,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-59.54622255401063,-101,-101,-69.12819993970307,-101,-1,-1,-101,-101,-1,-1,-92.72856054879185,-101,-101,-101,-82.87187445167285,-77.28493828027372,-101,-1,-1,-101,-72.0174933925474,40.77006169,-111.83917938
2022-04-25 16:00:13,-101,-1,-1,-101,-1,-1,-92.4304424978905,-101,-101,-101,-1,-1,-101,-1,-1,-72.95152531068534,-101,-101,-101,-101,-101,-101,-101,-66.27342221020811,-101,-101,-50.74200398810436,40.76803207397461,-111.83968353271484,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-61.667495280769245,-101,-101,-65.46921775014704,-101,-1,-1,-101,-101,-1,-1,-95.29299422226175,-101,-101,-101,-88.53515882706375,-72.1887974077285,-101,-1,-1,-101,-72.55563307928263,40.77006316,-111.83917838
2022-04-25 16:00:17,-101,-1,-1,-101,-1,-1,-91.66652539911749,-101,-101,-101,-1,-1,-101,-1,-1,-73.59763391879254,-101,-101,-101,-101,-101,-101,-101,-65.63724660976976,-101,-101,-54.110507953522166,40.76814651489258,-111.8397216796875,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-62.09916718425308,-101,-101,-64.99736441324711,-101,-1,-1,-101,-101,-1,-1,-94.63407038145051,-101,-101,-101,-89.47657197809846,-71.50020597726473,-101,-1,-1,-101,-73.33545429369563,40.7700631,-111.83917837
2022-04-25 16:00:21,-101,-1,-1,-101,-1,-1,-90.45249488004175,-101,-101,-101,-1,-1,-101,-1,-1,-71.85633621369318,-101,-101,-101,-101,-101,-101,-101,-68.40667881248238,-101,-101,-53.34346246068978,40.76835632324219,-111.84010314941406,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-61.423943274282806,-101,-101,-62.64170920213962,-101,-1,-1,-101,-101,-1,-1,-92.5198728234501,-101,-101,-101,-92.9628530627134,-71.09283159969762,-101,-1,-1,-101,-72.20725444960848,40.77006317,-111.83917828
2022-04-25 16:00:25,-101,-1,-1,-101,-1,-1,-91.71886316510273,-101,-101,-101,-1,-1,-101,-1,-1,-71.85593923345988,-101,-101,-101,-101,-101,-101,-101,-69.7709721292074,-101,-101,-49.97563067155924,40.76852035522461,-111.8403549194336,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-61.10549720063283,-101,-101,-62.59969975155993,-101,-1,-1,-101,-101,-1,-1,-92.20536140147755,-101,-101,-101,-93.1922958580627,-71.1778933381216,-101,-1,-1,-101,-73.1197474781643,40.77006334,-111.83917806
2022-04-25 16:00:29,-101,-1,-1,-101,-1,-1,-92.33190968119192,-101,-101,-101,-1,-1,-101,-1,-1,-70.89492301578646,-101,-101,-101,-101,-101,-101,-101,-69.84414771501335,-101,-101,-56.90073037709425,40.76866912841797,-111.84049987792969,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-61.06860116205078,-101,-101,-62.84800087468878,-101,-1,-1,-101,-101,-1,-1,-95.3925648630013,-101,-101,-101,-94.68599615949877,-72.30955378426829,-101,-1,-1,-101,-73.03236356639722,40.77006334,-111.83917806
2022-04-25 16:00:33,-101,-1,-1,-101,-1,-1,-92.47378545585404,-101,-101,-101,-1,-1,-101,-1,-1,-71.04829363567355,-101,-101,-101,-101,-101,-101,-101,-69.9790530499608,-101,-101,-52.41463656730935,40.76886749267578,-111.84064483642578,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-61.285432830379264,-101,-101,-63.08109136889534,-101,-1,-1,-101,-101,-1,-1,-92.88646320268079,-101,-101,-101,-96.01465545943489,-73.325061320959,-101,-1,-1,-101,-73.4355305055953,40.7700634,-111.83917797
2022-04-25 16:00:37,-101,-1,-1,-101,-1,-1,-91.14781482379493,-101,-101,-101,-1,-1,-101,-1,-1,-79.12222655511673,-101,-101,-101,-101,-101,-101,-101,-61.45021670456814,-101,-101,-48.19842713710703,40.76900863647461,-111.84093475341797,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-63.72190576439954,-101,-101,-65.09980665731105,-101,-1,-1,-101,-101,-1,-1,-93.88888657118065,-101,-101,-101,-81.17853181359736,-68.96415980260028,-101,-1,-1,-101,-81.50715333231027,40.77006355,-111.83917784
2022-04-25 16:00:41,-101,-1,-1,-101,-1,-1,-92.2424261097415,-101,-101,-101,-1,-1,-101,-1,-1,-69.91227580714455,-101,-101,-101,-101,-101,-101,-101,-64.94344745654966,-101,-101,-50.18079140441819,40.769222259521484,-111.84124755859375,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-56.75863309742308,-101,-101,-59.521135056454504,-101,-1,-1,-101,-101,-1,-1,-93.3601599414606,-101,-101,-101,-76.06067720004495,-76.18826390172613,-101,-1,-1,-101,-75.73437180912131,40.76989696,-111.83900699
2022-04-25 16:00:45,-101,-1,-1,-101,-1,-1,-91.10713572038257,-101,-101,-101,-1,-1,-101,-1,-1,-74.16531803893281,-101,-101,-101,-101,-101,-101,-101,-67.08711769705404,-101,-101,-53.05151013068904,40.769588470458984,-111.84165954589844,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-89.4232549031124,-101,-101,-59.79096637170883,-101,-1,-1,-101,-101,-1,-1,-94.4575375147914,-101,-101,-101,-78.8236269801919,-69.93584733197396,-101,-1,-1,-101,-72.48490273123626,40.76951748,-111.83862456
2022-04-25 16:00:49,-101,-1,-1,-101,-1,-1,-92.11844732504298,-101,-101,-101,-1,-1,-101,-1,-1,-69.48462702040017,-101,-101,-101,-101,-101,-101,-101,-64.55580104590447,-101,-101,-54.83855370948966,40.76981735229492,-111.84202575683594,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-87.73674188346058,-101,-101,-61.37318745146564,-101,-1,-1,-101,-101,-1,-1,-94.33364142063787,-101,-101,-101,-92.29804526901202,-58.49209876516666,-101,-1,-1,-101,-79.24268750443146,40.76918842,-111.83815056
2022-04-25 16:00:53,-101,-1,-1,-101,-1,-1,-91.82905384831486,-101,-101,-101,-1,-1,-101,-1,-1,-64.44112930984008,-101,-101,-101,-101,-101,-101,-101,-86.26988128285909,-101,-101,-61.73167286818071,40.7700309753418,-111.84217834472656,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-83.63823598100842,-101,-101,-64.85016022068461,-101,-1,-1,-101,-101,-1,-1,-93.2934633958561,-101,-101,-101,-79.64137878038157,-59.44231456080602,-101,-1,-1,-101,-78.58346324293109,40.76902677,-111.83782502
2022-04-25 16:00:57,-101,-1,-1,-101,-1,-1,-91.5596646255584,-101,-101,-101,-1,-1,-101,-1,-1,-92.32419275231678,-101,-101,-101,-101,-101,-101,-101,-65.1296378350797,-101,-101,-54.76694743526107,40.770111083984375,-111.84230041503906,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-80.45353092684961,-101,-101,-59.847375952023995,-101,-1,-1,-101,-101,-1,-1,-92.45417426056491,-101,-101,-101,-90.21620267501541,-65.14166513739448,-101,-1,-1,-101,-81.6746625546787,40.7690682,-111.83763419
2022-04-25 16:01:01,-101,-1,-1,-101,-1,-1,-91.13268517157407,-101,-101,-101,-1,-1,-101,-1,-1,-71.55530386343015,-101,-101,-101,-101,-101,-101,-101,-74.9731065145668,-101,-101,-67.6685311684095,40.77006912231445,-111.84225463867188,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-82.37831040783342,-101,-101,-75.59316705233778,-101,-1,-1,-101,-101,-1,-1,-94.89643560165574,-101,-101,-101,-90.35808757076438,-68.729113390752,-101,-1,-1,-101,-74.16192364542239,40.76913519,-111.83749296
2022-04-25 16:01:05,-101,-1,-1,-101,-1,-1,-90.59268660912329,-101,-101,-101,-1,-1,-101,-1,-1,-72.91343626455051,-101,-101,-101,-101,-101,-101,-101,-59.29830847776277,-101,-101,-60.20475545861848,40.77005386352539,-111.84223937988281,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-70.62326655976746,-101,-101,-61.440808759367584,-101,-1,-1,-101,-101,-1,-1,-94.28765545209615,-101,-101,-101,-85.95715918569928,-72.98047922153081,-101,-1,-1,-101,-76.48453358995992,40.76907413,-111.83733197
2022-04-25 16:01:09,-101,-1,-1,-101,-1,-1,-93.1159114781295,-101,-101,-101,-1,-1,-101,-1,-1,-58.1839727240856,-101,-101,-101,-101,-101,-101,-101,-63.01977012718741,-101,-101,-57.91812543068933,40.77007293701172,-111.84226989746094,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-68.11386896334605,-101,-101,-78.09883010611392,-101,-1,-1,-101,-101,-1,-1,-94.44977345023707,-101,-101,-101,-91.93631849792227,-55.15111354351477,-101,-1,-1,-101,-76.80052188782722,40.76895799,-111.83713214
2022-04-25 16:01:12,-101,-1,-1,-101,-1,-1,-91.64591544347522,-101,-101,-101,-1,-1,-101,-1,-1,-58.25909105135017,-101,-101,-101,-101,-101,-101,-101,-67.97343601520146,-101,-101,-68.60423142517155,40.77012634277344,-111.84234619140625,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-69.88241009687529,-101,-101,-70.06375952403262,-101,-1,-1,-101,-101,-1,-1,-94.61028486522517,-101,-101,-101,-90.22420745801391,-79.74932869395701,-101,-1,-1,-101,-82.58601425101467,40.76887352,-111.83698436
2022-04-25 16:01:16,-101,-1,-1,-101,-1,-1,-93.71696473184728,-101,-101,-101,-1,-1,-101,-1,-1,-62.170749864258724,-101,-101,-101,-101,-101,-101,-101,-68.84392841303283,-101,-101,-62.944643024450556,40.770137786865234,-111.84230041503906,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-69.54767205584525,-101,-101,-65.83909614469324,-101,-1,-1,-101,-101,-1,-1,-93.324644081587,-101,-101,-101,-81.71299911633969,-63.31606789893261,-101,-1,-1,-101,-77.16619684591306,40.76874046,-111.83678663
2022-04-25 16:01:20,-101,-1,-1,-101,-1,-1,-91.2978395913041,-101,-101,-101,-1,-1,-101,-1,-1,-61.36613079284271,-101,-101,-101,-101,-101,-101,-101,-69.6906778830697,-101,-101,-62.30451494164377,40.77016830444336,-111.84225463867188,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-77.77478224716221,-101,-101,-71.38477402710296,-101,-1,-1,-101,-101,-1,-1,-94.6483132095446,-101,-101,-101,-85.20763752106815,-64.14992091348006,-101,-1,-1,-101,-76.27287336326498,40.76860368,-111.83660197
2022-04-25 16:01:24,-101,-1,-1,-101,-1,-1,-92.72196720036904,-101,-101,-101,-1,-1,-101,-1,-1,-67.84057664111438,-101,-101,-101,-101,-101,-101,-101,-55.3290820838306,-101,-101,-64.22362365638386,40.77016830444336,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-88.97660798940707,-101,-101,-69.28948634666851,-101,-1,-1,-101,-101,-1,-1,-93.87984211591709,-101,-101,-101,-78.05846298282452,-60.90429246804045,-101,-1,-1,-101,-76.37694434863336,40.76847768,-111.83641185
2022-04-25 16:01:28,-101,-1,-1,-101,-1,-1,-92.22416442706196,-101,-101,-101,-1,-1,-101,-1,-1,-58.94321842941176,-101,-101,-101,-101,-101,-101,-101,-81.83595252093201,-101,-101,-61.322728266438595,40.77015686035156,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-78.35862511182869,-101,-101,-68.98871604422813,-101,-1,-1,-101,-101,-1,-1,-92.72647937812746,-101,-101,-101,-87.43659553377174,-50.20136058503853,-101,-1,-1,-101,-77.00834339272784,40.76833022,-111.83624452
2022-04-25 16:01:32,-101,-1,-1,-101,-1,-1,-90.72071377654082,-101,-101,-101,-1,-1,-101,-1,-1,-72.63412059511163,-101,-101,-101,-101,-101,-101,-101,-72.4785413442285,-101,-101,-68.26738385372823,40.7701530456543,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-80.4916593997188,-101,-101,-66.55094736469847,-101,-1,-1,-101,-101,-1,-1,-93.39781487687006,-101,-101,-101,-84.8055418401971,-60.76179498024459,-101,-1,-1,-101,-79.72705989769531,40.76829762,-111.83599899
2022-04-25 16:01:36,-101,-1,-1,-101,-1,-1,-89.78044414114322,-101,-101,-101,-1,-1,-101,-1,-1,-81.43532906379633,-101,-101,-101,-101,-101,-101,-101,-68.84236549786334,-101,-101,-68.36940730389595,40.7701530456543,-111.84222412109375,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-75.09422257176763,-101,-101,-74.92905853027027,-101,-1,-1,-101,-101,-1,-1,-94.41149417833967,-101,-101,-101,-93.71777012832369,-66.81000349784682,-101,-1,-1,-101,-83.77886541794317,40.76833563,-111.83580292
2022-04-25 16:01:39,-101,-1,-1,-101,-1,-1,-92.4274952522746,-101,-101,-101,-1,-1,-101,-1,-1,-82.04243639284508,-101,-101,-101,-101,-101,-101,-101,-75.06551139454567,-101,-101,-66.04619304167174,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-74.03464589356639,-101,-101,-65.47916743963947,-101,-1,-1,-101,-101,-1,-1,-93.98831175859455,-101,-101,-101,-90.39619585197114,-67.0484271349031,-101,-1,-1,-101,-76.16575606721281,40.76832237,-111.83571177
2022-04-25 16:01:43,-101,-1,-1,-101,-1,-1,-92.37177409571768,-101,-101,-101,-1,-1,-101,-1,-1,-91.5309671911663,-101,-101,-101,-101,-101,-101,-101,-69.78927872569659,-101,-101,-61.470939650335936,40.7701416015625,-111.84223937988281,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-72.64792709731051,-101,-101,-85.23801869591288,-101,-1,-1,-101,-101,-1,-1,-93.01985134910973,-101,-101,-101,-93.15837853351823,-69.53357286876924,-101,-1,-1,-101,-75.1424198247596,40.76833629,-111.8355186
2022-04-25 16:01:47,-101,-1,-1,-101,-1,-1,-91.21616578232337,-101,-101,-101,-1,-1,-101,-1,-1,-72.91558110660328,-101,-101,-101,-101,-101,-101,-101,-69.35297209664303,-101,-101,-71.3867653130019,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-77.21110527968949,-101,-101,-69.61423285999116,-101,-1,-1,-101,-101,-1,-1,-93.27175861861997,-101,-101,-101,-84.60431062944048,-65.60970959690019,-101,-1,-1,-101,-78.4354862855241,40.76856571,-111.83531786
2022-04-25 16:01:51,-101,-1,-1,-101,-1,-1,-89.89973280699807,-101,-101,-101,-1,-1,-101,-1,-1,-76.3967071121541,-101,-101,-101,-101,-101,-101,-101,-75.27943249324339,-101,-101,-63.720688171854924,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-73.00680518732142,-101,-101,-79.37030754097806,-101,-1,-1,-101,-101,-1,-1,-94.29038863677361,-101,-101,-101,-82.89877521757568,-74.357798088391,-101,-1,-1,-101,-71.16083288748723,40.76885952,-111.83528748
2022-04-25 16:01:55,-101,-1,-1,-101,-1,-1,-91.80350302050223,-101,-101,-101,-1,-1,-101,-1,-1,-80.38992471989079,-101,-101,-101,-101,-101,-101,-101,-85.39347722292248,-101,-101,-67.04504065848133,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-83.27705295342689,-101,-101,-61.070350758813355,-101,-1,-1,-101,-101,-1,-1,-92.34818500952748,-101,-101,-101,-96.92218801562147,-71.57866708443544,-101,-1,-1,-101,-78.6318851324311,40.76914104,-111.83537858
2022-04-25 16:01:59,-101,-1,-1,-101,-1,-1,-90.31141374672258,-101,-101,-101,-1,-1,-101,-1,-1,-78.27858179929089,-101,-101,-101,-101,-101,-101,-101,-69.28071927385956,-101,-101,-64.47003024874982,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-78.57952913846616,-101,-101,-58.50258383028055,-101,-1,-1,-101,-101,-1,-1,-94.4375425031985,-101,-101,-101,-91.0271599566818,-86.32144214536726,-101,-1,-1,-101,-83.04057687238965,40.76932466,-111.83549976
2022-04-25 16:02:03,-101,-1,-1,-101,-1,-1,-91.30718038725682,-101,-101,-101,-1,-1,-101,-1,-1,-84.34321949198024,-101,-101,-101,-101,-101,-101,-101,-83.25054542208731,-101,-101,-63.70474769236347,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-68.3097144532446,-101,-101,-60.538713416452254,-101,-1,-1,-101,-101,-1,-1,-93.68669113961874,-101,-101,-101,-88.56867011279411,-73.83099809684954,-101,-1,-1,-101,-86.9138334912222,40.76948045,-111.83557236
2022-04-25 16:02:07,-101,-1,-1,-101,-1,-1,-90.27034755804317,-101,-101,-101,-1,-1,-101,-1,-1,-74.75542454446148,-101,-101,-101,-101,-101,-101,-101,-80.24228666996008,-101,-101,-67.00878550107488,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-72.77261396685398,-101,-101,-64.18183862409391,-101,-1,-1,-101,-101,-1,-1,-92.20326005330901,-101,-101,-101,-94.08124555900571,-70.43489154405668,-101,-1,-1,-101,-81.68126222440955,40.7695634,-111.8354335
2022-04-25 16:02:11,-101,-1,-1,-101,-1,-1,-89.43702054172478,-101,-101,-101,-1,-1,-101,-1,-1,-80.69325520274319,-101,-101,-101,-101,-101,-101,-101,-71.07564190691569,-101,-101,-67.60381160165227,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-73.26023891759428,-101,-101,-73.82735468675675,-101,-1,-1,-101,-101,-1,-1,-93.13176525713801,-101,-101,-101,-90.95561036241187,-61.13961586221002,-101,-1,-1,-101,-76.06894408215506,40.76952216,-111.83528765
2022-04-25 16:02:15,-101,-1,-1,-101,-1,-1,-91.92251689703912,-101,-101,-101,-1,-1,-101,-1,-1,-75.40180410938538,-101,-101,-101,-101,-101,-101,-101,-71.97336534262674,-101,-101,-67.26711375413049,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-80.54127014804806,-101,-101,-68.26484251937713,-101,-1,-1,-101,-101,-1,-1,-93.30348815211312,-101,-101,-101,-93.157681280477,-68.85981628285658,-101,-1,-1,-101,-80.06907997957614,40.76940677,-111.83517918
2022-04-25 16:02:19,-101,-1,-1,-101,-1,-1,-91.39965223426438,-101,-101,-101,-1,-1,-101,-1,-1,-78.78885133875914,-101,-101,-101,-101,-101,-101,-101,-74.09984184797077,-101,-101,-71.27727580397116,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-70.86672184563446,-101,-101,-66.7252404961641,-101,-1,-1,-101,-101,-1,-1,-93.43645308346638,-101,-101,-101,-92.32600827050604,-88.91482346356055,-101,-1,-1,-101,-76.17867990808563,40.76936688,-111.83505619
2022-04-25 16:02:23,-101,-1,-1,-101,-1,-1,-91.53759265404744,-101,-101,-101,-1,-1,-101,-1,-1,-70.46353378979681,-101,-101,-101,-101,-101,-101,-101,-79.98396840258974,-101,-101,-61.64904847114951,40.770145416259766,-111.84223175048828,-101,-101,-1,-1,-101,-1,-1,-101,-1,-1,-101,-72.68885860184317,-101,-101,-62.34845305223273,-101,-1,-1,-101,-101,-1,-1,-94.32017387824716,-101,-101,-101,-86.34153556567112,-84.535457892396,-101,-1,-1,-101,-78.33037103359844,40.76945093,-111.83496648
